id,trueTheta,user,category,estimateTheta
4128,-2.0,1,[2, 1, 1, 1, 3, 1, 2, 1, 2, 2, 1, 2, 1, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 3, 2, 2, 2, 1, 2, 3, 2, 3, 2, 2, 2, 3, 2, 3, 2, 2, 3, 2, 2, 2, 1, 3, 2, 3],-0.6108383260895397
4176,-2.0,1,[1, 1, 1, 1, 1, 3, 1, 2, 1, 2, 1, 2, 2, 2, 2, 2, 2, 3, 2, 2, 3, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 3, 2, 2, 3, 4, 3, 2, 4, 2, 2, 2, 2, 3, 3, 2, 2],-0.5112765094616304
4224,-2.0,1,[1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 1, 2, 1, 2, 2, 4, 2, 4, 2, 3, 2, 3, 2, 4, 5, 3, 2, 3, 2, 2, 4, 3, 2, 2, 3, 2, 3, 4],-0.5902744333217873
4272,-2.0,1,[1, 1, 2, 1, 1, 1, 2, 1, 1, 4, 2, 3, 2, 2, 1, 2, 1, 1, 2, 2, 2, 2, 3, 5, 2, 3, 2, 2, 3, 2, 2, 2, 3, 2, 3, 2, 2, 2, 2, 2, 2, 3, 2, 3, 3, 4, 4, 5],-0.4073520570252313
4320,-2.0,1,[1, 1, 1, 3, 1, 3, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 2, 2, 2, 3, 2, 3, 3, 1, 2, 2, 2, 2, 1, 3, 2, 3, 4, 2, 1, 2, 1, 3, 3, 2, 2, 3, 3, 3, 3, 3],-0.653433260263084
4368,-2.0,1,[1, 1, 2, 2, 1, 1, 1, 2, 2, 2, 2, 1, 2, 2, 2, 1, 1, 1, 2, 2, 2, 2, 2, 2, 1, 3, 2, 2, 2, 2, 2, 4, 3, 2, 2, 3, 2, 2, 2, 2, 4, 3, 2, 3, 3, 3, 2, 4],-0.5239794870178215
4416,-2.0,1,[1, 2, 1, 2, 1, 2, 2, 2, 1, 3, 2, 2, 2, 2, 2, 1, 2, 3, 3, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 3, 3, 3, 3, 2, 3, 3, 4, 5, 3, 3, 4, 2, 3, 4, 3, 2, 4],-0.014431071874482138
4464,-2.0,1,[2, 2, 1, 1, 1, 3, 2, 1, 2, 2, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 4, 2, 2, 2, 2, 4, 4, 2, 2],-0.5422559408318747
4512,-2.0,1,[1, 2, 1, 1, 2, 2, 2, 2, 1, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 3, 1, 2, 2, 2, 1, 2, 2, 2, 1, 2, 1, 3, 3, 2, 2, 2, 3, 2, 3, 2, 3, 2, 3, 2, 3, 2, 2],-0.5905678442206738
4560,-2.0,1,[1, 1, 1, 3, 1, 1, 2, 1, 2, 2, 2, 2, 1, 1, 1, 2, 1, 3, 2, 2, 3, 2, 2, 4, 2, 2, 3, 2, 1, 3, 3, 3, 2, 2, 3, 2, 3, 3, 2, 2, 2, 2, 2, 2, 2, 3, 2, 4],-0.43715754832707077
4608,-2.0,1,[1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 2, 2, 2, 2, 1, 1, 3, 2, 1, 2, 2, 3, 2, 2, 2, 2, 2, 3, 1, 3, 4, 2, 2, 2, 4, 2, 1, 3, 2, 4, 2, 3, 2, 2, 2, 3, 3, 2],-0.6030495906534604
4656,-2.0,1,[2, 1, 1, 1, 2, 1, 2, 1, 1, 2, 2, 1, 1, 2, 1, 2, 1, 2, 2, 3, 1, 3, 2, 2, 2, 1, 2, 4, 2, 2, 3, 3, 2, 2, 2, 3, 2, 3, 3, 2, 2, 3, 4, 4, 2, 2, 3, 2],-0.5251143156419887
4704,-2.0,1,[2, 2, 1, 1, 1, 2, 2, 2, 1, 2, 1, 2, 1, 2, 2, 1, 2, 1, 2, 2, 2, 2, 2, 3, 2, 2, 2, 1, 2, 2, 2, 2, 3, 3, 4, 2, 3, 2, 2, 3, 2, 3, 2, 3, 1, 3, 3, 3],-0.5190769847507275
4752,-2.0,1,[1, 1, 1, 1, 1, 2, 2, 1, 1, 2, 2, 2, 1, 2, 2, 2, 2, 3, 2, 2, 1, 2, 1, 1, 2, 2, 2, 2, 2, 4, 2, 2, 3, 2, 1, 3, 4, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 2],-0.4945842753386928
4800,-2.0,1,[1, 2, 2, 2, 2, 3, 2, 1, 1, 1, 1, 2, 2, 2, 1, 1, 2, 2, 2, 2, 3, 3, 2, 2, 2, 2, 2, 2, 2, 3, 2, 3, 2, 3, 2, 2, 2, 3, 2, 3, 3, 3, 3, 3, 2, 4, 4, 2],-0.23784352879080206
4848,-1.0,2,[2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 3, 3, 2, 3, 2, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 2, 3, 2, 5, 3, 5, 3, 3, 2, 4, 3, 3, 2, 4, 3, 3, 3, 3, 3, 4],0.35941657459660614
4896,-1.0,2,[3, 2, 4, 2, 2, 3, 2, 2, 2, 2, 3, 2, 3, 3, 2, 2, 2, 2, 2, 2, 2, 3, 2, 4, 3, 1, 2, 1, 4, 3, 2, 4, 3, 3, 2, 3, 3, 4, 2, 3, 4, 5, 2, 5, 4, 3, 3, 3],0.4652521940746609
4944,-1.0,2,[2, 3, 2, 1, 3, 2, 2, 2, 2, 3, 2, 2, 2, 3, 2, 3, 3, 1, 2, 3, 3, 1, 3, 4, 2, 3, 2, 3, 3, 3, 2, 2, 3, 3, 5, 4, 3, 3, 5, 4, 4, 3, 1, 2, 3, 3, 4, 3],0.4476750930327865
4992,-1.0,2,[2, 3, 1, 1, 2, 2, 2, 3, 2, 3, 2, 1, 1, 2, 2, 4, 3, 2, 2, 5, 2, 2, 2, 2, 3, 3, 2, 4, 3, 3, 2, 2, 3, 4, 3, 4, 3, 5, 3, 3, 3, 4, 2, 4, 4, 5, 4, 5],0.4336207274249574
5040,-1.0,2,[1, 2, 2, 2, 2, 2, 2, 3, 2, 2, 2, 2, 3, 2, 2, 2, 2, 2, 3, 2, 2, 2, 2, 3, 3, 2, 2, 3, 3, 3, 4, 3, 3, 4, 2, 3, 3, 3, 4, 5, 2, 3, 5, 4, 4, 4, 5, 5],0.33955880173821623
5088,-1.0,2,[3, 2, 2, 1, 1, 2, 2, 1, 2, 2, 2, 2, 3, 2, 2, 1, 2, 2, 4, 5, 2, 3, 4, 4, 3, 3, 3, 3, 4, 3, 4, 3, 4, 3, 4, 1, 3, 4, 3, 5, 4, 4, 3, 4, 4, 4, 2, 4],0.7320004678639992
5136,-1.0,2,[2, 2, 2, 2, 2, 2, 2, 1, 2, 1, 1, 2, 3, 2, 2, 1, 3, 2, 2, 2, 2, 2, 2, 4, 3, 2, 3, 2, 3, 3, 2, 2, 3, 4, 2, 3, 3, 4, 2, 3, 3, 5, 4, 4, 4, 1, 2, 5],0.09052776180932842
5184,-1.0,2,[2, 3, 1, 3, 2, 3, 4, 1, 2, 2, 2, 2, 2, 3, 2, 2, 2, 2, 2, 2, 3, 5, 2, 3, 3, 3, 5, 3, 2, 2, 2, 3, 2, 3, 3, 3, 5, 2, 2, 3, 2, 4, 4, 4, 4, 3, 2, 4],0.33082413168806657
5232,-1.0,2,[2, 2, 2, 1, 2, 3, 2, 3, 2, 2, 2, 1, 2, 2, 2, 4, 2, 1, 2, 2, 2, 2, 3, 3, 3, 3, 2, 2, 3, 4, 2, 2, 2, 1, 3, 3, 3, 3, 2, 2, 3, 3, 5, 3, 2, 3, 2, 4],0.08810309560000412
5280,-1.0,2,[2, 2, 2, 2, 2, 3, 2, 4, 3, 2, 2, 2, 3, 2, 4, 2, 4, 2, 2, 2, 3, 2, 2, 3, 3, 2, 3, 2, 2, 3, 3, 2, 3, 3, 3, 4, 4, 4, 3, 2, 4, 3, 2, 4, 5, 4, 3, 3],0.6072649684644463
5328,-1.0,2,[2, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 4, 3, 2, 3, 2, 1, 3, 4, 3, 2, 3, 2, 2, 4, 2, 2, 2, 2, 4, 4, 2, 2, 2, 2, 2, 4, 2, 5, 4, 3, 3, 3, 3, 3, 5, 3, 4],0.2559371104127759
5376,-1.0,2,[2, 2, 2, 2, 2, 2, 2, 4, 2, 2, 2, 2, 3, 2, 2, 3, 3, 3, 2, 2, 2, 3, 4, 3, 3, 3, 3, 2, 3, 5, 2, 4, 3, 3, 2, 3, 2, 4, 2, 2, 3, 4, 4, 4, 2, 4, 5, 4],0.5280477137626405
5424,-1.0,2,[2, 2, 2, 2, 3, 1, 2, 3, 3, 2, 3, 2, 2, 2, 2, 2, 2, 2, 2, 3, 2, 3, 4, 1, 3, 2, 4, 4, 2, 3, 2, 4, 2, 3, 2, 4, 3, 4, 4, 3, 2, 3, 2, 5, 4, 4, 5, 4],0.45026399829902614
5472,-1.0,2,[2, 2, 1, 2, 2, 2, 1, 2, 3, 2, 2, 2, 2, 3, 1, 2, 2, 2, 3, 4, 4, 3, 2, 2, 3, 3, 2, 1, 2, 3, 3, 3, 3, 3, 2, 2, 3, 3, 3, 3, 4, 3, 2, 5, 2, 3, 2, 3],0.18460473561873872
5520,-1.0,2,[3, 2, 2, 2, 1, 2, 2, 1, 2, 2, 5, 2, 3, 2, 2, 2, 2, 2, 4, 3, 4, 2, 2, 2, 2, 3, 3, 1, 2, 3, 4, 2, 2, 4, 2, 2, 3, 3, 4, 2, 4, 3, 4, 4, 4, 3, 2, 4],0.30537081731694116
5568,-1.0,2,[2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 1, 2, 3, 3, 2, 2, 1, 3, 3, 4, 3, 2, 2, 2, 3, 5, 3, 3, 3, 4, 4, 4, 2, 2, 3, 3, 4, 3, 4, 2, 5, 3, 3, 4, 3, 3, 5],0.4605544843117338
5616,-1.0,2,[2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 3, 1, 2, 3, 2, 2, 2, 3, 2, 2, 2, 2, 2, 2, 4, 3, 3, 3, 3, 4, 2, 3, 3, 3, 3, 3, 4, 3, 3, 3, 3, 3, 4, 5, 4, 5, 3, 4],0.48359941749393176
5664,-1.0,2,[1, 1, 2, 2, 2, 2, 2, 1, 3, 2, 2, 2, 2, 3, 2, 2, 2, 3, 2, 2, 2, 3, 2, 2, 2, 3, 3, 3, 2, 3, 5, 5, 4, 2, 4, 3, 4, 3, 2, 3, 3, 5, 5, 3, 3, 3, 4, 5],0.224457625269179
5712,-1.0,2,[2, 2, 2, 1, 2, 2, 1, 3, 2, 2, 3, 2, 1, 3, 2, 3, 1, 2, 2, 2, 2, 5, 2, 3, 2, 3, 2, 3, 2, 2, 2, 3, 3, 3, 2, 3, 2, 3, 2, 3, 3, 3, 5, 4, 3, 5, 2, 3],0.0629728528456788
5760,-1.0,2,[1, 1, 2, 2, 2, 2, 2, 3, 1, 1, 2, 2, 2, 2, 1, 3, 2, 2, 2, 3, 3, 3, 4, 2, 2, 3, 2, 2, 2, 2, 2, 4, 2, 3, 3, 4, 3, 4, 4, 4, 3, 3, 2, 4, 4, 5, 3, 4],0.2996468433096221
5808,-1.0,2,[2, 1, 2, 3, 2, 3, 2, 3, 2, 2, 2, 2, 3, 1, 1, 2, 2, 2, 2, 3, 2, 2, 2, 3, 3, 2, 2, 3, 3, 3, 2, 3, 2, 3, 4, 2, 2, 3, 2, 2, 3, 3, 2, 3, 3, 3, 5, 5],0.11355736794340528
5856,-1.0,2,[2, 2, 2, 1, 4, 1, 2, 1, 2, 3, 2, 2, 2, 3, 2, 2, 3, 2, 2, 3, 3, 2, 2, 4, 3, 3, 3, 4, 4, 2, 2, 4, 3, 3, 2, 3, 4, 4, 3, 4, 3, 5, 4, 4, 3, 4, 3, 5],0.6721903180643849
5904,-1.0,2,[2, 2, 2, 2, 3, 2, 2, 3, 2, 2, 2, 3, 2, 3, 2, 2, 2, 3, 2, 2, 4, 3, 2, 4, 3, 3, 5, 5, 3, 4, 3, 2, 4, 3, 3, 2, 3, 2, 4, 3, 3, 2, 2, 5, 3, 4, 4, 5],0.5288869221299335
5952,-1.0,2,[3, 3, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 3, 4, 4, 2, 2, 3, 2, 3, 3, 2, 2, 2, 2, 3, 4, 3, 4, 2, 3, 5, 3, 3, 2, 4, 4, 2, 4, 4, 2, 3],0.42788156871033756
6000,-1.0,2,[2, 2, 2, 2, 2, 1, 2, 1, 2, 3, 2, 2, 2, 2, 3, 2, 2, 2, 2, 3, 3, 2, 2, 4, 2, 2, 4, 2, 2, 2, 3, 4, 2, 4, 3, 3, 3, 4, 3, 3, 4, 5, 3, 4, 4, 5, 4, 3],0.42514613930654876
6048,-1.0,2,[2, 2, 2, 3, 2, 2, 1, 1, 2, 2, 2, 3, 3, 1, 2, 2, 2, 3, 2, 2, 2, 3, 2, 2, 2, 3, 3, 2, 3, 2, 3, 4, 3, 4, 2, 3, 3, 3, 2, 3, 3, 2, 5, 3, 3, 3, 4, 3],0.2570970244099546
6096,-1.0,2,[1, 1, 2, 2, 2, 2, 2, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 2, 2, 2, 3, 3, 2, 2, 2, 3, 3, 3, 3, 3, 4, 3, 4, 3, 3, 2, 2, 2, 2, 4, 4, 2, 4, 3, 5],0.2450237291002813
6144,-1.0,2,[2, 1, 1, 1, 1, 3, 2, 2, 1, 2, 2, 1, 3, 2, 2, 3, 3, 2, 2, 2, 3, 3, 3, 2, 2, 2, 3, 3, 4, 3, 2, 3, 3, 3, 2, 3, 4, 3, 3, 2, 3, 4, 3, 5, 4, 4, 2, 3],0.34641978983428956
6192,-1.0,2,[3, 1, 2, 2, 2, 2, 1, 2, 3, 2, 1, 2, 2, 3, 2, 3, 3, 3, 2, 2, 4, 3, 2, 2, 3, 3, 2, 1, 3, 2, 2, 2, 3, 4, 3, 3, 3, 5, 5, 2, 3, 3, 4, 4, 3, 5, 2, 4],0.3233990686282054
6240,-1.0,2,[2, 2, 2, 1, 2, 3, 2, 2, 3, 2, 1, 4, 2, 3, 2, 2, 4, 3, 2, 2, 3, 2, 4, 2, 3, 3, 2, 2, 3, 3, 3, 5, 2, 3, 2, 3, 3, 3, 3, 3, 3, 2, 5, 5, 3, 3, 5, 4],0.3859290927694027
6288,-1.0,2,[2, 1, 5, 1, 3, 1, 2, 3, 1, 2, 2, 3, 2, 2, 2, 2, 3, 2, 2, 2, 3, 3, 2, 5, 4, 3, 2, 3, 2, 3, 4, 3, 4, 4, 5, 4, 3, 3, 5, 4, 4, 3, 5, 3, 4, 2, 2, 4],0.49590019915040506
6336,-1.0,2,[1, 2, 1, 3, 1, 2, 2, 2, 2, 3, 1, 2, 2, 3, 2, 1, 2, 3, 3, 2, 2, 3, 2, 2, 2, 3, 4, 3, 3, 3, 3, 3, 2, 4, 3, 5, 4, 3, 4, 3, 4, 4, 4, 4, 4, 3, 3, 4],0.5632632194132472
6384,-1.0,2,[1, 3, 2, 2, 2, 2, 2, 3, 2, 3, 2, 3, 3, 2, 2, 2, 2, 2, 2, 3, 2, 3, 2, 4, 3, 2, 3, 2, 2, 3, 2, 3, 3, 3, 2, 4, 2, 3, 5, 2, 4, 4, 5, 3, 4, 5, 4, 5],0.39274297969717453
6432,-1.0,2,[1, 1, 2, 2, 2, 2, 2, 1, 2, 2, 2, 3, 2, 3, 2, 1, 3, 3, 5, 2, 3, 2, 1, 2, 2, 3, 2, 2, 3, 3, 2, 3, 4, 4, 2, 3, 3, 4, 5, 3, 3, 4, 5, 4, 3, 5, 3, 3],0.27672325781859997
6480,-1.0,2,[2, 3, 2, 1, 2, 2, 2, 2, 1, 2, 2, 2, 3, 2, 2, 3, 3, 2, 2, 2, 3, 1, 2, 2, 3, 3, 3, 4, 2, 3, 2, 3, 3, 3, 2, 3, 3, 3, 2, 4, 4, 2, 4, 3, 3, 3, 3, 5],0.3341493373703117
6528,-1.0,2,[3, 1, 2, 2, 3, 2, 1, 2, 2, 1, 2, 3, 3, 2, 2, 2, 2, 2, 2, 2, 3, 3, 4, 2, 3, 3, 4, 1, 3, 4, 2, 2, 3, 4, 2, 4, 4, 3, 3, 4, 4, 4, 4, 3, 5, 3, 4, 4],0.6171365432657282
6576,-1.0,2,[3, 3, 2, 2, 2, 2, 2, 3, 2, 2, 2, 3, 4, 3, 2, 2, 4, 3, 2, 2, 2, 2, 2, 2, 3, 4, 2, 3, 3, 3, 2, 3, 4, 2, 4, 4, 4, 4, 3, 4, 3, 3, 4, 3, 4, 5, 3, 5],0.7548643486905864
6624,-1.0,2,[1, 2, 1, 1, 2, 3, 1, 2, 2, 2, 4, 3, 3, 3, 2, 3, 2, 2, 2, 3, 2, 3, 4, 2, 4, 3, 2, 4, 3, 3, 2, 4, 4, 3, 3, 3, 4, 4, 5, 3, 4, 3, 5, 4, 3, 4, 3, 4],0.7314520139613764
6672,-1.0,2,[2, 2, 2, 1, 2, 2, 4, 2, 1, 2, 2, 2, 2, 2, 3, 2, 2, 4, 2, 3, 2, 2, 2, 3, 3, 3, 2, 2, 2, 3, 2, 3, 2, 3, 2, 4, 3, 3, 2, 4, 4, 3, 4, 3, 3, 3, 4, 5],0.3177236420854608
6720,-1.0,2,[2, 2, 2, 2, 2, 1, 2, 2, 2, 3, 2, 2, 3, 3, 2, 2, 2, 2, 2, 2, 2, 3, 3, 4, 4, 3, 2, 3, 2, 2, 2, 2, 4, 3, 2, 2, 2, 3, 3, 3, 2, 3, 3, 3, 4, 4, 3, 5],0.30659025916481725
6768,-1.0,2,[1, 3, 2, 2, 2, 1, 2, 3, 2, 2, 2, 2, 2, 3, 2, 4, 2, 2, 2, 3, 4, 2, 2, 3, 1, 3, 3, 3, 3, 3, 2, 5, 3, 3, 2, 2, 2, 3, 2, 4, 3, 5, 3, 4, 5, 4, 5, 4],0.3676016903945255
6816,-1.0,2,[2, 2, 2, 1, 3, 2, 2, 3, 3, 1, 2, 2, 2, 4, 2, 5, 3, 3, 3, 2, 3, 3, 2, 2, 2, 3, 2, 3, 3, 3, 3, 3, 4, 3, 4, 3, 4, 2, 3, 3, 4, 3, 4, 2, 4, 4, 2, 3],0.6532495340080614
6864,-1.0,2,[1, 2, 1, 2, 2, 3, 2, 2, 2, 2, 2, 2, 2, 2, 3, 2, 1, 1, 2, 2, 2, 3, 3, 2, 3, 2, 2, 2, 3, 3, 1, 2, 3, 1, 4, 4, 4, 3, 2, 4, 5, 4, 3, 2, 3, 4, 4, 4],0.15657361522413374
6912,-1.0,2,[1, 2, 1, 1, 2, 1, 2, 3, 2, 2, 3, 2, 3, 3, 3, 2, 3, 3, 2, 2, 3, 3, 2, 4, 3, 1, 2, 4, 4, 3, 4, 3, 3, 3, 2, 4, 4, 3, 4, 3, 4, 3, 2, 4, 3, 3, 3, 4],0.6737067219808529
6960,-1.0,2,[2, 2, 2, 2, 1, 3, 2, 1, 2, 2, 3, 2, 2, 3, 2, 1, 2, 3, 2, 2, 2, 3, 2, 2, 4, 2, 2, 3, 3, 2, 2, 3, 3, 3, 2, 3, 3, 3, 2, 2, 3, 2, 4, 4, 4, 4, 5, 3],0.22444996384015195
7008,-1.0,2,[2, 2, 2, 2, 2, 3, 2, 2, 1, 2, 2, 2, 2, 3, 2, 3, 3, 3, 2, 3, 3, 3, 2, 2, 3, 3, 3, 2, 4, 3, 2, 3, 2, 3, 2, 2, 3, 4, 3, 4, 3, 3, 3, 3, 3, 4, 5, 4],0.52255040330615
7056,-1.0,2,[2, 2, 2, 3, 2, 2, 4, 2, 2, 3, 2, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 2, 2, 3, 2, 4, 3, 2, 3, 3, 2, 4, 4, 3, 3, 3, 2, 4, 4, 3, 5, 2, 3, 4, 3, 5],0.44666037740935893
7104,-1.0,2,[1, 1, 2, 3, 2, 3, 1, 2, 3, 3, 2, 2, 2, 3, 2, 2, 3, 3, 2, 2, 3, 2, 2, 4, 4, 3, 5, 3, 3, 4, 3, 4, 4, 4, 3, 3, 4, 3, 3, 4, 4, 3, 5, 4, 4, 3, 5, 5],0.8198964522934126
7152,-1.0,2,[2, 2, 2, 1, 2, 2, 2, 3, 2, 2, 3, 4, 2, 5, 4, 2, 3, 3, 3, 3, 3, 4, 2, 4, 3, 2, 5, 3, 4, 3, 3, 2, 3, 3, 2, 5, 4, 3, 3, 5, 4, 3, 3, 4, 4, 4, 5, 3],0.8228428781777787
7200,-1.0,2,[2, 3, 2, 1, 2, 2, 2, 2, 2, 3, 3, 2, 2, 5, 1, 2, 1, 1, 2, 2, 3, 3, 2, 2, 3, 1, 3, 3, 2, 2, 2, 3, 2, 3, 3, 4, 2, 4, 4, 3, 2, 4, 3, 2, 4, 4, 3, 4],0.2892231396129673
7248,-1.0,2,[2, 1, 2, 1, 2, 2, 2, 2, 2, 2, 2, 3, 1, 3, 2, 3, 2, 3, 2, 2, 3, 4, 2, 3, 2, 3, 2, 3, 2, 3, 2, 2, 3, 3, 3, 4, 3, 3, 4, 3, 4, 3, 5, 3, 3, 3, 3, 5],0.38937415602109676
7296,-1.0,2,[1, 2, 2, 1, 2, 2, 3, 2, 2, 2, 2, 2, 2, 3, 2, 2, 2, 3, 2, 3, 3, 4, 4, 4, 2, 2, 3, 3, 3, 4, 4, 3, 3, 3, 3, 4, 2, 3, 4, 4, 4, 5, 5, 5, 4, 4, 5, 4],0.6879353056936993
7344,-1.0,2,[2, 2, 2, 2, 1, 1, 2, 1, 2, 2, 2, 2, 2, 2, 2, 1, 2, 3, 2, 2, 3, 2, 3, 3, 3, 3, 2, 2, 3, 2, 2, 5, 2, 2, 3, 3, 3, 3, 2, 4, 2, 3, 4, 4, 3, 3, 5, 3],0.08212714827265206
7392,-1.0,2,[2, 2, 2, 1, 2, 2, 2, 2, 3, 2, 2, 2, 2, 1, 2, 3, 2, 3, 1, 3, 3, 3, 2, 2, 3, 3, 4, 2, 4, 2, 2, 5, 2, 3, 3, 2, 4, 4, 5, 3, 5, 3, 3, 5, 4, 4, 2, 5],0.2911447548584803
7440,-1.0,2,[2, 1, 1, 2, 3, 3, 2, 2, 2, 2, 2, 3, 4, 2, 2, 3, 2, 3, 2, 4, 3, 3, 2, 3, 3, 2, 3, 2, 3, 3, 5, 3, 3, 4, 3, 4, 3, 3, 4, 3, 3, 5, 5, 5, 4, 4, 5, 5],0.6476746266382304
7488,-1.0,2,[2, 2, 1, 2, 2, 2, 2, 2, 3, 2, 2, 2, 2, 2, 3, 2, 2, 2, 2, 3, 3, 3, 2, 2, 2, 3, 2, 2, 4, 3, 2, 3, 4, 2, 3, 2, 3, 4, 2, 2, 4, 3, 4, 5, 3, 4, 4, 4],0.3412979638103101
7536,-1.0,2,[2, 3, 2, 1, 2, 1, 2, 4, 2, 2, 1, 4, 3, 4, 1, 2, 2, 3, 2, 3, 3, 3, 2, 2, 2, 3, 5, 3, 3, 4, 3, 5, 3, 3, 3, 4, 3, 3, 3, 4, 4, 4, 2, 3, 3, 4, 3, 3],0.6928054047977865
7584,-1.0,2,[1, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 2, 2, 2, 2, 2, 3, 1, 3, 2, 5, 3, 3, 3, 3, 3, 3, 2, 2, 4, 3, 3, 5, 2, 4, 2, 3, 4, 3, 5, 4],0.1657179879134809
7632,-1.0,2,[4, 1, 2, 1, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 2, 2, 2, 2, 4, 3, 4, 2, 3, 3, 3, 3, 3, 2, 4, 3, 4, 4, 3, 5, 3, 4, 4, 5, 3, 4, 5, 5],0.3914906862876707
7680,-1.0,2,[2, 2, 1, 1, 2, 2, 2, 2, 1, 2, 2, 3, 2, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 2, 3, 2, 2, 2, 2, 2, 2, 2, 3, 2, 3, 3, 4, 4, 3, 4, 3, 4, 3, 4, 2, 2, 3],0.039273541596487015
7728,-1.0,2,[2, 2, 2, 2, 2, 2, 1, 1, 2, 3, 2, 1, 2, 1, 2, 2, 2, 4, 4, 3, 3, 3, 1, 4, 2, 3, 2, 3, 3, 3, 4, 3, 3, 2, 4, 2, 3, 3, 2, 3, 4, 4, 4, 3, 3, 2, 4, 4],0.42744590389930687
7776,-1.0,2,[2, 2, 1, 2, 2, 2, 2, 3, 2, 3, 2, 2, 1, 2, 2, 3, 2, 1, 3, 3, 3, 3, 2, 5, 2, 2, 4, 3, 4, 3, 3, 2, 3, 3, 3, 4, 4, 3, 5, 3, 4, 5, 2, 4, 3, 4, 4, 3],0.5367833602253929
7824,-1.0,2,[2, 2, 4, 2, 2, 2, 2, 2, 2, 3, 1, 2, 2, 2, 2, 2, 3, 3, 2, 2, 3, 3, 2, 3, 4, 2, 2, 2, 3, 3, 2, 5, 3, 4, 3, 3, 4, 3, 2, 3, 3, 4, 5, 4, 4, 4, 3, 5],0.5172276913578865
7872,-1.0,2,[3, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 1, 2, 3, 2, 2, 2, 3, 2, 2, 4, 3, 2, 1, 2, 4, 2, 2, 3, 3, 2, 2, 3, 2, 5, 4, 4, 4, 2, 2, 3, 3, 3, 3, 3, 3, 3, 2],0.20353328002239537
7920,-1.0,2,[2, 1, 2, 2, 2, 3, 2, 2, 1, 2, 2, 2, 2, 2, 3, 3, 4, 2, 2, 2, 3, 3, 2, 2, 3, 2, 2, 2, 3, 3, 3, 2, 3, 3, 2, 4, 4, 3, 3, 4, 3, 3, 2, 5, 4, 5, 4, 4],0.4204028127020366
7968,-1.0,2,[1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 3, 4, 2, 3, 3, 2, 2, 3, 2, 2, 2, 3, 3, 4, 2, 3, 3, 2, 2, 2, 3, 2, 2, 4, 4, 3, 3, 3, 4, 4, 5, 3, 3, 4, 2, 4],0.4240425302590749
8016,-1.0,2,[2, 2, 2, 2, 4, 2, 2, 3, 3, 2, 2, 3, 2, 3, 2, 3, 2, 3, 2, 1, 2, 4, 2, 2, 3, 3, 2, 4, 2, 3, 2, 2, 4, 3, 3, 5, 3, 3, 3, 4, 4, 2, 2, 3, 3, 4, 5, 3],0.51607301516709
8064,-1.0,2,[3, 1, 2, 2, 4, 2, 2, 2, 3, 2, 2, 2, 3, 2, 2, 2, 3, 2, 2, 2, 2, 2, 2, 2, 3, 3, 2, 3, 1, 2, 2, 4, 4, 3, 4, 3, 3, 3, 5, 4, 4, 4, 2, 4, 4, 5, 4, 3],0.47716131398671013
8112,-1.0,2,[1, 2, 2, 1, 2, 2, 1, 2, 2, 3, 1, 2, 2, 3, 2, 2, 2, 2, 3, 3, 4, 3, 3, 2, 3, 4, 3, 2, 3, 3, 2, 2, 3, 4, 3, 4, 4, 3, 2, 3, 3, 4, 2, 5, 4, 4, 5, 4],0.500553233441375
8160,-1.0,2,[1, 2, 2, 2, 1, 3, 2, 3, 2, 1, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 3, 3, 2, 3, 3, 3, 3, 5, 3, 2, 2, 3, 3, 3, 3, 2, 5, 4, 2, 3, 4, 4, 3, 4, 3, 5, 5, 5],0.28848641240151346
